seed,strategy,N,k0,all_cleared,qualified_run,time_per_source_s,recovery_ray_m,supplement_count,b1plus_updates,b1plus_empty,chosen_template,movement_per_source_m,wall_s,case_sha256,action_log_sha256,movement_m,measurements,switches,clear_attempts,clear_successes,clear_failures,transport_retries,virtual_time_s
52000914,E11,10,5,True,True,317.3551015,105.00000000000006,5,0,0,6,1218.7755075391829,1.880911900000001,f8b2f0b535e186044ba3414df4efd50cf31bbfa6cd977624b2d4c82225a5724c,2b3f3320afb9758c2abdf07fd7473e2363278f870e78fc8bb2ea48d1853fce52,12187.755075391828,114,107,13,10,3,0,3173.551015
52000914,J,10,5,True,True,302.8807925,70.00000000000004,6,34,0,6,1147.903962680681,0.5301657999999634,f8b2f0b535e186044ba3414df4efd50cf31bbfa6cd977624b2d4c82225a5724c,22ffe45153a149d08a06852dc631a08c6924e8d3091172159fa6d6960c96ca92,11479.039626806809,114,107,12,10,2,0,3028.807925
52000914,M,10,5,True,True,302.8807925,70.00000000000004,6,34,0,6,1147.903962680681,0.5531977999999071,f8b2f0b535e186044ba3414df4efd50cf31bbfa6cd977624b2d4c82225a5724c,9dd36afea30b2c621a7162238fbfb82cb3e98b0b5a091ffd1598bd4994fb955b,11479.039626806809,114,107,12,10,2,0,3028.807925
52000915,E11,11,1,True,True,338.77397981818183,0.0,6,0,0,6,1338.4153537901334,1.3920986999999059,d0f59f1312b847237f194463d0bc02de2967ecfc49ab25949fbe62a59ea2e1d6,536643e4cf8546e507eb4e182cb310942d768445d3b5b54d63ec824a0f7894e5,14722.568891691468,123,112,11,11,0,0,3726.513778
52000915,J,11,1,True,True,285.2499881818182,35.000000000000064,7,34,0,6,1074.8863043347292,0.5940120000000206,d0f59f1312b847237f194463d0bc02de2967ecfc49ab25949fbe62a59ea2e1d6,af4d1638925bf2a09b48966a28b0591a1f253d645aa0cf7fb73a349a6da272aa,11823.74934768202,121,110,12,11,1,0,3137.74987
52000915,M,11,1,True,True,285.5870393636364,35.000000000000064,6,33,0,6,1078.844287849295,0.5052183000000241,d0f59f1312b847237f194463d0bc02de2967ecfc49ab25949fbe62a59ea2e1d6,08b27cd894fd0d5791c6b862ca86cb59c7ade873be1edbdef5f68e4d15d5d0ee,11867.287166342243,120,110,12,11,1,0,3141.457433
52000912,E11,15,12,True,True,217.33878779999998,35.00000000000007,3,0,0,6,801.6939389653209,4.137500700000032,6a2c51704f9078089cab96e12a5b902c9e6571ff523c6d8f4c59fccc94f57622,db4c8f546ecfd5591ef4bb3142274c7776401e68bbf523a5604d291b4bd8208e,12025.409084479812,131,122,16,15,1,0,3260.081817
52000912,J,15,12,True,True,216.2606674,70.00000000000006,3,90,0,6,787.9700037217868,2.2084308999999394,6a2c51704f9078089cab96e12a5b902c9e6571ff523c6d8f4c59fccc94f57622,9dc7e50f1af804abeb111ba76c5a9a6ecee514ca7292beb4a0b84b6f8b6c7b41,11819.550055826803,135,124,17,15,2,0,3243.910011
52000912,M,15,12,True,True,206.16377666666668,140.0000000000001,1,83,0,6,750.8188833950769,1.8513532000000623,6a2c51704f9078089cab96e12a5b902c9e6571ff523c6d8f4c59fccc94f57622,7fc8df2309e722aab6cdd5af27cf9a32b7adef36a0dd0ab522b46159aaa88451,11262.283250926153,128,113,19,15,4,0,3092.45665
52000913,E11,16,3,True,True,239.937292375,34.99999999999993,6,0,0,6,967.4989619629946,3.5022304000000304,b62b7c3457f561e8730bfb690ca51c3b47e68c21d67fb527442b94d65aed610a,54a444d66bc0fb79855e935f5aa205fd740b92afafc81a466c1724340bdc451c,15479.983391407914,112,100,17,16,1,0,3838.996678
52000913,J,16,3,True,True,211.64308075,35.000000000000036,6,71,0,6,779.7779037039104,1.434394999999995,b62b7c3457f561e8730bfb690ca51c3b47e68c21d67fb527442b94d65aed610a,b01c6ed4f59f1ce97d5eb652aa77853dc0e82eb7dbcd6c848b1cd1c0474fdcfb,12476.446459262566,137,123,17,16,1,0,3386.289292
52000913,M,16,3,True,True,211.64308075,35.000000000000036,6,71,0,6,779.7779037039104,1.4318511000000171,b62b7c3457f561e8730bfb690ca51c3b47e68c21d67fb527442b94d65aed610a,870a16a66cf1ea894bed22aa354b1bdf28dc442e35f32f37115c62b33bfe2722,12476.446459262566,137,123,17,16,1,0,3386.289292
