seed,strategy,N,k0,activity_group,chosen_template,qualified_pair,delta_time_per_source_s,delta_total_s,baseline_clear_failures,candidate_clear_failures,movement_gain_m,hindsight_gap_m,regret_capture_ratio,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,delta_movement_s,delta_measurement_s,delta_switch_s,delta_clear_success_s,delta_clear_failure_s
52001536,O,16,7,10+,6,True,-5.456376749999976,-87.30202799999961,0,2,306.51013978373703,2697.372124796013,0.11363287140327984,-306.51013978373703,-5,-7,2,2,-61.30202795674677,-25.0,-7.0,0.0,6.0
52001536,R,16,7,10+,6,True,-12.397505062499988,-198.3600809999998,0,0,641.8004026704166,2697.372124796013,0.2379354323308106,-641.8004026704166,-12,-10,0,0,-128.3600805340825,-60.0,-10.0,0.0,0.0
52001539,O,12,5,10+,6,True,1.8457413333333648,22.14889600000015,1,1,-100.74447678687648,1540.8433017776733,-0.06538268795447753,100.74447678687648,1,-3,0,0,20.148895357376205,5.0,-3.0,0.0,0.0
52001539,R,12,5,10+,6,True,-5.58674608333331,-67.04095299999972,1,2,345.2047682842767,1540.8433017776733,0.22403625851247394,-345.2047682842767,0,-1,1,1,-69.04095365685407,0.0,-1.0,0.0,3.0
52001538,O,11,5,10+,6,True,-12.891082909090926,-141.8019119999999,1,1,469.0095603972277,1108.8597520573512,0.42296562710210994,-469.0095603972277,-8,-8,0,0,-93.80191207944608,-40.0,-8.0,0.0,0.0
52001538,R,11,5,10+,6,True,-23.298504909090866,-256.28355399999964,1,1,1016.4177708683765,1108.8597520573512,0.9166332973872844,-1016.4177708683765,-9,-8,0,0,-203.28355417367584,-45.0,-8.0,0.0,0.0
52001540,O,13,5,10+,6,True,-29.70063915384617,-386.10830899999974,0,2,1960.5415481433465,1910.6675838825558,1.0261028996783652,-1960.5415481433465,0,0,2,2,-392.10830962866885,0.0,0.0,0.0,6.0
52001540,R,13,5,10+,6,True,-33.09311561538462,-430.2105029999998,0,3,2171.0525147596218,1910.6675838825558,1.136279556461597,-2171.0525147596218,-1,0,3,3,-434.21050295192344,-5.0,0.0,0.0,9.0
52001544,O,10,5,10+,6,True,-20.557886999999937,-205.57886999999982,0,0,992.8943485934979,2301.8125221405007,0.4313532657604043,-992.8943485934979,-2,3,0,0,-198.57886971869948,-10.0,3.0,0.0,0.0
52001544,R,10,5,10+,6,True,-32.74909009999993,-327.49090099999967,0,1,1712.454502203469,2301.8125221405007,0.7439591564177538,-1712.454502203469,1,7,1,1,-342.4909004406936,5.0,7.0,0.0,3.0
52001541,O,14,8,10+,6,True,2.1529058571428834,30.140682000000197,6,2,-290.7034090493544,449.10632179903223,-0.6472930683425994,290.7034090493544,-3,-1,-4,-4,58.140681809870784,-15.0,-1.0,0.0,-12.0
52001541,R,14,8,10+,6,True,-11.663541214285715,-163.289577,6,3,581.447884992529,449.10632179903223,1.2946775780473592,-581.447884992529,-7,-3,-3,-3,-116.28957699850616,-35.0,-3.0,0.0,-9.0
52001543,O,16,5,10+,6,True,-0.6774981249999996,-10.839969999999994,1,2,74.19985414235816,1474.1684687913275,0.050333361290242976,-74.19985414235816,0,1,1,1,-14.839970828471905,0.0,1.0,0.0,3.0
52001543,R,16,5,10+,6,True,-24.216050812499986,-387.4568129999998,1,4,1902.2840655145028,1474.1684687913275,1.2904115817062536,-1902.2840655145028,-3,-1,3,3,-380.4568131029009,-15.0,-1.0,0.0,9.0
52001542,O,15,8,10+,6,True,-23.227264333333324,-348.4089649999996,1,2,2297.044825223542,3388.0340370821596,0.6779875290750624,-2297.044825223542,18,18,1,1,-459.408965044709,90.0,18.0,0.0,3.0
52001542,R,15,8,10+,6,True,-28.313549066666667,-424.70323599999983,1,2,2658.5161821362944,3388.0340370821596,0.7846781210102186,-2658.5161821362944,17,19,1,1,-531.7032364272595,85.0,19.0,0.0,3.0
52001546,O,12,4,10+,6,True,-29.74536016666667,-356.94432199999983,1,3,1649.7216115810188,3520.848020571075,0.4685580297537061,-1649.7216115810188,-6,-3,2,2,-329.9443223162043,-30.0,-3.0,0.0,6.0
52001546,R,12,4,10+,6,True,-32.63904599999995,-391.66855199999964,1,3,1923.342762765571,3520.848020571075,0.5462725887423021,-1923.342762765571,-2,-3,2,2,-384.66855255311475,-10.0,-3.0,0.0,6.0
52001545,O,11,6,10+,6,True,-27.71645845454549,-304.88104299999986,0,0,1984.405212170117,2630.1111250100766,0.7544948170821163,-1984.405212170117,16,12,0,0,-396.8810424340222,80.0,12.0,0.0,0.0
52001545,R,11,6,10+,6,True,-24.247457636363663,-266.7220339999999,0,1,1473.6101712783147,2630.1111250100766,0.5602843763008944,-1473.6101712783147,5,0,1,1,-294.72203425566113,25.0,0.0,0.0,3.0
52001547,O,13,6,10+,6,True,-22.67795623076921,-294.81343100000004,4,5,1419.0671540420371,1553.8271302073754,0.9132722208632352,-1419.0671540420371,-3,1,1,1,-283.8134308084068,-15.0,1.0,0.0,3.0
52001547,R,13,6,10+,6,True,-30.76587153846151,-399.95633,4,1,1709.7816466806198,1553.8271302073754,1.1003679968262818,-1709.7816466806198,-9,-4,-3,-3,-341.95632933612524,-45.0,-4.0,0.0,-9.0
52001548,O,14,3,10+,6,True,-60.77242899999999,-850.8140060000001,0,1,4344.070029210052,3442.692485803942,1.2618234266124466,-4344.070029210052,3,0,1,1,-868.8140058420113,15.0,0.0,0.0,3.0
52001548,R,14,3,10+,6,True,-67.47780764285713,-944.6893070000001,0,1,4738.446532270562,3442.692485803942,1.3763780970300732,-4738.446532270562,0,0,1,1,-947.6893064541123,0.0,0.0,0.0,3.0
52001551,O,10,4,10+,6,True,-35.50779200000005,-355.0779200000002,1,2,1800.3895997372347,2942.4280896205073,0.6118720814582204,-1800.3895997372347,0,2,1,1,-360.07791994744593,0.0,2.0,0.0,3.0
52001551,R,10,4,10+,6,True,-38.08331100000004,-380.83311000000003,1,3,2059.1655536460603,2942.4280896205073,0.6998184801558349,-2059.1655536460603,4,5,2,2,-411.8331107292106,20.0,5.0,0.0,6.0
52001549,O,15,8,10+,6,True,-58.84708846666672,-882.7063270000003,0,1,4648.531632473732,5436.121695773005,0.8551191258444999,-4648.531632473732,8,4,1,1,-929.706326494746,40.0,4.0,0.0,3.0
52001549,R,15,8,10+,6,True,-65.22558406666673,-978.3837610000005,0,3,5401.918804815083,5436.121695773005,0.9937082183085567,-5401.918804815083,16,13,3,3,-1080.3837609630168,80.0,13.0,0.0,9.0
52001550,O,16,6,10+,6,True,-33.50735312500001,-536.1176500000001,2,2,2625.588249597895,4769.579449151734,0.5504863222406021,-2625.588249597895,-2,-1,0,0,-525.117649919579,-10.0,-1.0,0.0,0.0
