seed,strategy,N,k0,chosen_template,E11_rotation,E12_rotation,qualified_pair,E11_time_per_source_s,E12_time_per_source_s,delta_time_per_source_s,delta_total_virtual_s,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,E11_movement_s,E12_movement_s,delta_movement_s,E11_measurement_s,E12_measurement_s,delta_measurement_s,E11_switch_s,E12_switch_s,delta_switch_s,E11_clear_success_s,E12_clear_success_s,delta_clear_success_s,E11_clear_failure_s,E12_clear_failure_s,delta_clear_failure_s
27182929,T4,14,10,7,0,45,True,236.15025635714284,226.5744862857143,-9.575770071428536,-134.06078099999968,-1115.3039035926795,18,8,-3,-3,2585.1035888844576,2362.042808165921,-223.06078071853653,540.0,630.0,90.0,102.0,110.0,8.0,70.0,70.0,0.0,9.0,0.0,-9.0
27182929,T6,14,10,7,0,45,True,236.15025635714284,226.5744862857143,-9.575770071428536,-134.06078099999968,-1115.3039035926795,18,8,-3,-3,2585.1035888844576,2362.042808165921,-223.06078071853653,540.0,630.0,90.0,102.0,110.0,8.0,70.0,70.0,0.0,9.0,0.0,-9.0
27182930,T2,15,6,7,45,35,True,263.7197924,246.9328682,-16.786924200000016,-251.8038630000001,-1224.019312709901,0,-7,0,0,3170.7968856941384,2925.9930231521585,-244.80386254197992,600.0,600.0,0.0,107.0,100.0,-7.0,75.0,75.0,0.0,3.0,3.0,0.0
27182930,T4,15,6,7,45,35,True,263.7197924,246.9328682,-16.786924200000016,-251.8038630000001,-1224.019312709901,0,-7,0,0,3170.7968856941384,2925.9930231521585,-244.80386254197992,600.0,600.0,0.0,107.0,100.0,-7.0,75.0,75.0,0.0,3.0,3.0,0.0
27182930,T6,15,6,7,45,35,True,263.7197924,246.9328682,-16.786924200000016,-251.8038630000001,-1224.019312709901,0,-7,0,0,3170.7968856941384,2925.9930231521585,-244.80386254197992,600.0,600.0,0.0,107.0,100.0,-7.0,75.0,75.0,0.0,3.0,3.0,0.0
27182931,T2,16,9,7,35,15,True,205.503441,174.4878524375,-31.0155885625,-496.249417,-1836.2470854109615,-21,-21,-1,-1,2496.0550556800454,2128.805638597853,-367.2494170821924,600.0,495.0,-105.0,106.0,85.0,-21.0,80.0,80.0,0.0,6.0,3.0,-3.0
27182931,T4,16,9,7,35,15,True,205.503441,174.4878524375,-31.0155885625,-496.249417,-1836.2470854109615,-21,-21,-1,-1,2496.0550556800454,2128.805638597853,-367.2494170821924,600.0,495.0,-105.0,106.0,85.0,-21.0,80.0,80.0,0.0,6.0,3.0,-3.0
27182931,T6,16,9,7,35,15,True,205.503441,174.4878524375,-31.0155885625,-496.249417,-1836.2470854109615,-21,-21,-1,-1,2496.0550556800454,2128.805638597853,-367.2494170821924,600.0,495.0,-105.0,106.0,85.0,-21.0,80.0,80.0,0.0,6.0,3.0,-3.0
27182932,T2,10,7,7,40,45,True,323.5517049,298.06912320000004,-25.48258169999997,-254.82581699999992,-1729.1290823714917,16,14,-1,-1,2488.5170488341205,2142.691232359822,-345.82581647429834,585.0,665.0,80.0,109.0,123.0,14.0,50.0,50.0,0.0,3.0,0.0,-3.0
27182932,T4,10,7,7,40,45,True,323.5517049,298.06912320000004,-25.48258169999997,-254.82581699999992,-1729.1290823714917,16,14,-1,-1,2488.5170488341205,2142.691232359822,-345.82581647429834,585.0,665.0,80.0,109.0,123.0,14.0,50.0,50.0,0.0,3.0,0.0,-3.0
27182932,T6,10,7,7,40,45,True,323.5517049,298.06912320000004,-25.48258169999997,-254.82581699999992,-1729.1290823714917,16,14,-1,-1,2488.5170488341205,2142.691232359822,-345.82581647429834,585.0,665.0,80.0,109.0,123.0,14.0,50.0,50.0,0.0,3.0,0.0,-3.0
27182933,T2,11,5,7,35,20,True,292.00695,300.896017,8.889066999999955,97.77973699999984,-41.10131356754937,19,11,0,0,2422.0764500530345,2413.8561873395242,-8.220262713510238,620.0,715.0,95.0,115.0,126.0,11.0,55.0,55.0,0.0,0.0,0.0,0.0
27182933,T4,11,5,7,35,20,True,292.00695,300.896017,8.889066999999955,97.77973699999984,-41.10131356754937,19,11,0,0,2422.0764500530345,2413.8561873395242,-8.220262713510238,620.0,715.0,95.0,115.0,126.0,11.0,55.0,55.0,0.0,0.0,0.0,0.0
27182933,T6,11,5,6,35,35,True,292.00695,292.00695,0.0,0.0,0.0,0,0,0,0,2422.0764500530345,2422.0764500530345,0.0,620.0,620.0,0.0,115.0,115.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0
27182934,T2,12,4,7,30,30,True,297.101992,288.88748825,-8.214503750000006,-98.57404499999984,-1037.8702284494884,20,12,-1,-1,2816.223904411955,2608.649858722058,-207.57404568989705,580.0,680.0,100.0,106.0,118.0,12.0,60.0,60.0,0.0,3.0,0.0,-3.0
27182934,T4,12,4,7,30,30,True,297.101992,288.88748825,-8.214503750000006,-98.57404499999984,-1037.8702284494884,20,12,-1,-1,2816.223904411955,2608.649858722058,-207.57404568989705,580.0,680.0,100.0,106.0,118.0,12.0,60.0,60.0,0.0,3.0,0.0,-3.0
27182934,T6,12,4,6,30,30,True,297.101992,297.101992,0.0,0.0,0.0,0,0,0,0,2816.223904411955,2816.223904411955,0.0,580.0,580.0,0.0,106.0,106.0,0.0,60.0,60.0,0.0,3.0,3.0,0.0
27182935,T2,13,6,7,10,35,True,267.9876093846154,246.16864484615385,-21.81896453846153,-283.64653899999985,-1928.2326981417646,17,14,1,1,2729.8389224565612,2344.192382828208,-385.64653962835337,580.0,665.0,85.0,106.0,120.0,14.0,65.0,65.0,0.0,3.0,6.0,3.0
27182935,T4,13,6,7,10,35,True,267.9876093846154,246.16864484615385,-21.81896453846153,-283.64653899999985,-1928.2326981417646,17,14,1,1,2729.8389224565612,2344.192382828208,-385.64653962835337,580.0,665.0,85.0,106.0,120.0,14.0,65.0,65.0,0.0,3.0,6.0,3.0
27182935,T6,13,6,7,10,35,True,267.9876093846154,246.16864484615385,-21.81896453846153,-283.64653899999985,-1928.2326981417646,17,14,1,1,2729.8389224565612,2344.192382828208,-385.64653962835337,580.0,665.0,85.0,106.0,120.0,14.0,65.0,65.0,0.0,3.0,6.0,3.0
27182936,T2,14,9,7,40,40,True,222.66158857142858,222.6056627857143,-0.05592578571429385,-0.7829609999998866,-128.91480352911458,5,3,-1,-1,2398.262239532139,2372.479278826316,-25.782960705822916,545.0,570.0,25.0,101.0,104.0,3.0,70.0,70.0,0.0,3.0,0.0,-3.0
27182936,T4,14,9,7,40,40,True,222.66158857142858,222.6056627857143,-0.05592578571429385,-0.7829609999998866,-128.91480352911458,5,3,-1,-1,2398.262239532139,2372.479278826316,-25.782960705822916,545.0,570.0,25.0,101.0,104.0,3.0,70.0,70.0,0.0,3.0,0.0,-3.0
27182936,T6,14,9,7,40,40,True,222.66158857142858,222.6056627857143,-0.05592578571429385,-0.7829609999998866,-128.91480352911458,5,3,-1,-1,2398.262239532139,2372.479278826316,-25.782960705822916,545.0,570.0,25.0,101.0,104.0,3.0,70.0,70.0,0.0,3.0,0.0,-3.0
27182937,T2,15,6,7,0,15,True,230.5861888,259.7581092,29.171920399999976,437.578806,1842.8940313143303,11,11,1,1,2726.792832028374,3095.3716382912407,368.5788062628667,555.0,610.0,55.0,99.0,110.0,11.0,75.0,75.0,0.0,3.0,6.0,3.0
27182937,T4,15,6,7,0,15,True,230.5861888,259.7581092,29.171920399999976,437.578806,1842.8940313143303,11,11,1,1,2726.792832028374,3095.3716382912407,368.5788062628667,555.0,610.0,55.0,99.0,110.0,11.0,75.0,75.0,0.0,3.0,6.0,3.0
27182937,T6,15,6,7,0,15,True,230.5861888,259.7581092,29.171920399999976,437.578806,1842.8940313143303,11,11,1,1,2726.792832028374,3095.3716382912407,368.5788062628667,555.0,610.0,55.0,99.0,110.0,11.0,75.0,75.0,0.0,3.0,6.0,3.0
27182938,T2,16,10,7,40,20,True,211.540337625,214.1830189375,2.6426813125000024,42.28290100000004,-298.5854956720941,17,20,-1,-1,2749.6454017896176,2689.9283026551993,-59.71709913441828,460.0,545.0,85.0,80.0,100.0,20.0,80.0,80.0,0.0,15.0,12.0,-3.0
27182938,T4,16,10,7,40,20,True,211.540337625,214.1830189375,2.6426813125000024,42.28290100000004,-298.5854956720941,17,20,-1,-1,2749.6454017896176,2689.9283026551993,-59.71709913441828,460.0,545.0,85.0,80.0,100.0,20.0,80.0,80.0,0.0,15.0,12.0,-3.0
27182938,T6,16,10,7,40,20,True,211.540337625,214.1830189375,2.6426813125000024,42.28290100000004,-298.5854956720941,17,20,-1,-1,2749.6454017896176,2689.9283026551993,-59.71709913441828,460.0,545.0,85.0,80.0,100.0,20.0,80.0,80.0,0.0,15.0,12.0,-3.0
27182939,T2,10,7,7,10,40,True,288.4760624,281.9520241,-6.524038299999972,-65.24038299999984,-921.2019143362049,20,19,0,0,2174.760623879135,1990.5202410118948,-184.2403828672402,555.0,655.0,100.0,102.0,121.0,19.0,50.0,50.0,0.0,3.0,3.0,0.0
27182939,T4,10,7,7,10,40,True,288.4760624,281.9520241,-6.524038299999972,-65.24038299999984,-921.2019143362049,20,19,0,0,2174.760623879135,1990.5202410118948,-184.2403828672402,555.0,655.0,100.0,102.0,121.0,19.0,50.0,50.0,0.0,3.0,3.0,0.0
27182939,T6,10,7,7,10,40,True,288.4760624,281.9520241,-6.524038299999972,-65.24038299999984,-921.2019143362049,20,19,0,0,2174.760623879135,1990.5202410118948,-184.2403828672402,555.0,655.0,100.0,102.0,121.0,19.0,50.0,50.0,0.0,3.0,3.0,0.0
27182940,T2,11,7,7,25,10,True,287.4114804545454,299.97562527272726,12.56414481818183,138.20559300000014,321.02796351834877,14,13,-3,-3,2415.526285334839,2479.731878038509,64.20559270366994,575.0,645.0,70.0,107.0,120.0,13.0,55.0,55.0,0.0,9.0,0.0,-9.0
27182940,T4,11,7,7,25,10,True,287.4114804545454,299.97562527272726,12.56414481818183,138.20559300000014,321.02796351834877,14,13,-3,-3,2415.526285334839,2479.731878038509,64.20559270366994,575.0,645.0,70.0,107.0,120.0,13.0,55.0,55.0,0.0,9.0,0.0,-9.0
27182940,T6,11,7,7,25,10,True,287.4114804545454,299.97562527272726,12.56414481818183,138.20559300000014,321.02796351834877,14,13,-3,-3,2415.526285334839,2479.731878038509,64.20559270366994,575.0,645.0,70.0,107.0,120.0,13.0,55.0,55.0,0.0,9.0,0.0,-9.0
27182941,T2,12,6,7,30,50,True,312.59264533333334,322.42764041666663,9.834995083333297,118.01994100000002,245.09970556890585,13,7,-1,-1,2992.111744247381,3041.1316853611615,49.01994111378053,580.0,645.0,65.0,113.0,120.0,7.0,60.0,60.0,0.0,6.0,3.0,-3.0
27182941,T4,12,6,7,30,50,True,312.59264533333334,322.42764041666663,9.834995083333297,118.01994100000002,245.09970556890585,13,7,-1,-1,2992.111744247381,3041.1316853611615,49.01994111378053,580.0,645.0,65.0,113.0,120.0,7.0,60.0,60.0,0.0,6.0,3.0,-3.0
27182941,T6,12,6,7,30,50,True,312.59264533333334,322.42764041666663,9.834995083333297,118.01994100000002,245.09970556890585,13,7,-1,-1,2992.111744247381,3041.1316853611615,49.01994111378053,580.0,645.0,65.0,113.0,120.0,7.0,60.0,60.0,0.0,6.0,3.0,-3.0
27182942,T2,13,5,7,20,40,True,258.5174205384615,277.441517,18.924096461538454,246.01325399999996,870.0662705244577,11,17,0,0,2620.726467017829,2794.739721122719,174.01325410489017,575.0,630.0,55.0,100.0,117.0,17.0,65.0,65.0,0.0,0.0,0.0,0.0
27182942,T4,13,5,7,20,40,True,258.5174205384615,277.441517,18.924096461538454,246.01325399999996,870.0662705244577,11,17,0,0,2620.726467017829,2794.739721122719,174.01325410489017,575.0,630.0,55.0,100.0,117.0,17.0,65.0,65.0,0.0,0.0,0.0,0.0
27182942,T6,13,5,6,20,20,True,258.5174205384615,258.5174205384615,0.0,0.0,0.0,0,0,0,0,2620.726467017829,2620.726467017829,0.0,575.0,575.0,0.0,100.0,100.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0
27182943,T2,14,5,7,20,40,True,266.23186235714286,268.9036360714286,2.6717737142857345,37.40483200000017,432.0241633676069,-8,-9,0,0,2907.246072574508,2993.6509052480274,86.4048326735192,635.0,595.0,-40.0,115.0,106.0,-9.0,70.0,70.0,0.0,0.0,0.0,0.0
27182943,T4,14,5,7,20,40,True,266.23186235714286,268.9036360714286,2.6717737142857345,37.40483200000017,432.0241633676069,-8,-9,0,0,2907.246072574508,2993.6509052480274,86.4048326735192,635.0,595.0,-40.0,115.0,106.0,-9.0,70.0,70.0,0.0,0.0,0.0,0.0
27182943,T6,14,5,6,20,20,True,266.23186235714286,266.23186235714286,0.0,0.0,0.0,0,0,0,0,2907.246072574508,2907.246072574508,0.0,635.0,635.0,0.0,115.0,115.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0
27182944,T2,15,6,7,15,5,True,267.37454206666666,262.11397186666665,-5.260570200000018,-78.90855300000021,-774.5427627252575,14,9,-1,-1,3225.618130609646,3070.7095780645964,-154.9085525450496,595.0,665.0,70.0,109.0,118.0,9.0,75.0,75.0,0.0,6.0,3.0,-3.0
27182944,T4,15,6,7,15,5,True,267.37454206666666,262.11397186666665,-5.260570200000018,-78.90855300000021,-774.5427627252575,14,9,-1,-1,3225.618130609646,3070.7095780645964,-154.9085525450496,595.0,665.0,70.0,109.0,118.0,9.0,75.0,75.0,0.0,6.0,3.0,-3.0
27182944,T6,15,6,7,15,5,True,267.37454206666666,262.11397186666665,-5.260570200000018,-78.90855300000021,-774.5427627252575,14,9,-1,-1,3225.618130609646,3070.7095780645964,-154.9085525450496,595.0,665.0,70.0,109.0,118.0,9.0,75.0,75.0,0.0,6.0,3.0,-3.0
27182945,T2,16,5,7,50,25,True,225.40609,243.5226485625,18.11655856249999,289.8649369999998,1574.324684157269,-4,-11,2,2,2750.4974400627216,3065.362376894177,314.86493683145545,655.0,635.0,-20.0,121.0,110.0,-11.0,80.0,80.0,0.0,0.0,6.0,6.0
27182945,T4,16,5,7,50,25,True,225.40609,243.5226485625,18.11655856249999,289.8649369999998,1574.324684157269,-4,-11,2,2,2750.4974400627216,3065.362376894177,314.86493683145545,655.0,635.0,-20.0,121.0,110.0,-11.0,80.0,80.0,0.0,0.0,6.0,6.0
27182945,T6,16,5,6,50,50,True,225.40609,225.40609,0.0,0.0,0.0,0,0,0,0,2750.4974400627216,2750.4974400627216,0.0,655.0,655.0,0.0,121.0,121.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0
27182946,T2,10,6,7,0,35,True,303.61333989999997,299.0983089,-4.515030999999965,-45.15030999999999,-470.75155443703625,9,7,-1,-1,2287.1333993996313,2192.9830885122246,-94.1503108874067,585.0,630.0,45.0,111.0,118.0,7.0,50.0,50.0,0.0,3.0,0.0,-3.0
27182946,T4,10,6,7,0,35,True,303.61333989999997,299.0983089,-4.515030999999965,-45.15030999999999,-470.75155443703625,9,7,-1,-1,2287.1333993996313,2192.9830885122246,-94.1503108874067,585.0,630.0,45.0,111.0,118.0,7.0,50.0,50.0,0.0,3.0,0.0,-3.0
27182946,T6,10,6,7,0,35,True,303.61333989999997,299.0983089,-4.515030999999965,-45.15030999999999,-470.75155443703625,9,7,-1,-1,2287.1333993996313,2192.9830885122246,-94.1503108874067,585.0,630.0,45.0,111.0,118.0,7.0,50.0,50.0,0.0,3.0,0.0,-3.0
27182947,T2,11,4,7,25,45,True,328.10847481818183,318.43713918181817,-9.671335636363665,-106.38469200000009,-801.9234587001447,11,2,-1,-1,2818.1932227994675,2657.8085310594397,-160.38469174002785,610.0,665.0,55.0,117.0,119.0,2.0,55.0,55.0,0.0,9.0,6.0,-3.0
27182947,T4,11,4,7,25,45,True,328.10847481818183,318.43713918181817,-9.671335636363665,-106.38469200000009,-801.9234587001447,11,2,-1,-1,2818.1932227994675,2657.8085310594397,-160.38469174002785,610.0,665.0,55.0,117.0,119.0,2.0,55.0,55.0,0.0,9.0,6.0,-3.0
27182947,T6,11,4,6,25,25,True,328.10847481818183,328.10847481818183,0.0,0.0,0.0,0,0,0,0,2818.1932227994675,2818.1932227994675,0.0,610.0,610.0,0.0,117.0,117.0,0.0,55.0,55.0,0.0,9.0,9.0,0.0
27182948,T2,12,5,7,15,50,True,251.13267825,272.9963294166667,21.8636511666667,262.3638140000003,476.8190725019085,28,30,-1,-1,2253.5921388360434,2348.955953336426,95.36381450038243,590.0,730.0,140.0,107.0,137.0,30.0,60.0,60.0,0.0,3.0,0.0,-3.0
27182948,T4,12,5,7,15,50,True,251.13267825,272.9963294166667,21.8636511666667,262.3638140000003,476.8190725019085,28,30,-1,-1,2253.5921388360434,2348.955953336426,95.36381450038243,590.0,730.0,140.0,107.0,137.0,30.0,60.0,60.0,0.0,3.0,0.0,-3.0
27182948,T6,12,5,6,15,15,True,251.13267825,251.13267825,0.0,0.0,0.0,0,0,0,0,2253.5921388360434,2253.5921388360434,0.0,590.0,590.0,0.0,107.0,107.0,0.0,60.0,60.0,0.0,3.0,3.0,0.0
27182949,T2,13,7,7,10,30,True,263.59154607692307,300.257293,36.66574692307694,476.65471000000025,2058.2735520655897,12,8,-1,-1,2695.6900990460535,3107.3448094591713,411.65471041311775,560.0,620.0,60.0,100.0,108.0,8.0,65.0,65.0,0.0,6.0,3.0,-3.0
27182949,T4,13,7,7,10,30,True,263.59154607692307,300.257293,36.66574692307694,476.65471000000025,2058.2735520655897,12,8,-1,-1,2695.6900990460535,3107.3448094591713,411.65471041311775,560.0,620.0,60.0,100.0,108.0,8.0,65.0,65.0,0.0,6.0,3.0,-3.0
27182949,T6,13,7,7,10,30,True,263.59154607692307,300.257293,36.66574692307694,476.65471000000025,2058.2735520655897,12,8,-1,-1,2695.6900990460535,3107.3448094591713,411.65471041311775,560.0,620.0,60.0,100.0,108.0,8.0,65.0,65.0,0.0,6.0,3.0,-3.0
27182950,T2,14,6,7,20,50,True,238.76121571428573,251.40866664285713,12.647450928571402,177.06431299999986,340.3215680284811,20,18,-3,-3,2547.6570197046594,2615.721333310358,68.06431360569877,605.0,705.0,100.0,111.0,129.0,18.0,70.0,70.0,0.0,9.0,0.0,-9.0
27182950,T4,14,6,7,20,50,True,238.76121571428573,251.40866664285713,12.647450928571402,177.06431299999986,340.3215680284811,20,18,-3,-3,2547.6570197046594,2615.721333310358,68.06431360569877,605.0,705.0,100.0,111.0,129.0,18.0,70.0,70.0,0.0,9.0,0.0,-9.0
27182950,T6,14,6,7,20,50,True,238.76121571428573,251.40866664285713,12.647450928571402,177.06431299999986,340.3215680284811,20,18,-3,-3,2547.6570197046594,2615.721333310358,68.06431360569877,605.0,705.0,100.0,111.0,129.0,18.0,70.0,70.0,0.0,9.0,0.0,-9.0
27182951,T2,15,5,7,0,10,True,232.58116520000002,244.2290898,11.647924599999982,174.7188689999998,708.594344359859,6,6,-1,-1,2694.7174784138815,2836.4363472858527,141.71886887197115,600.0,630.0,30.0,110.0,116.0,6.0,75.0,75.0,0.0,9.0,6.0,-3.0
27182951,T4,15,5,7,0,10,True,232.58116520000002,244.2290898,11.647924599999982,174.7188689999998,708.594344359859,6,6,-1,-1,2694.7174784138815,2836.4363472858527,141.71886887197115,600.0,630.0,30.0,110.0,116.0,6.0,75.0,75.0,0.0,9.0,6.0,-3.0
27182951,T6,15,5,6,0,0,True,232.58116520000002,232.58116520000002,0.0,0.0,0.0,0,0,0,0,2694.7174784138815,2694.7174784138815,0.0,600.0,600.0,0.0,110.0,110.0,0.0,75.0,75.0,0.0,9.0,9.0,0.0
27182952,T2,16,4,7,20,25,True,234.182046875,254.204778375,20.022731499999992,320.36370399999987,1356.8185180641976,8,12,-1,-1,3005.912750346428,3277.2764539592667,271.3637036128389,560.0,600.0,40.0,95.0,107.0,12.0,80.0,80.0,0.0,6.0,3.0,-3.0
27182952,T4,16,4,7,20,25,True,234.182046875,254.204778375,20.022731499999992,320.36370399999987,1356.8185180641976,8,12,-1,-1,3005.912750346428,3277.2764539592667,271.3637036128389,560.0,600.0,40.0,95.0,107.0,12.0,80.0,80.0,0.0,6.0,3.0,-3.0
27182952,T6,16,4,6,20,20,True,234.182046875,234.182046875,0.0,0.0,0.0,0,0,0,0,3005.912750346428,3005.912750346428,0.0,560.0,560.0,0.0,95.0,95.0,0.0,80.0,80.0,0.0,6.0,6.0,0.0
27182953,T2,10,5,7,10,45,True,358.460638,341.0207797,-17.439858300000026,-174.39858300000014,-1476.9929172983611,21,16,0,0,2855.60638024404,2560.2077967843684,-295.3985834596715,570.0,675.0,105.0,109.0,125.0,16.0,50.0,50.0,0.0,0.0,0.0,0.0
27182953,T4,10,5,7,10,45,True,358.460638,341.0207797,-17.439858300000026,-174.39858300000014,-1476.9929172983611,21,16,0,0,2855.60638024404,2560.2077967843684,-295.3985834596715,570.0,675.0,105.0,109.0,125.0,16.0,50.0,50.0,0.0,0.0,0.0,0.0
27182953,T6,10,5,6,10,10,True,358.460638,358.460638,0.0,0.0,0.0,0,0,0,0,2855.60638024404,2855.60638024404,0.0,570.0,570.0,0.0,109.0,109.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0
27182954,T2,11,5,7,30,45,True,313.36525754545454,339.6544746363636,26.289217090909062,289.18138799999997,1025.9069381269073,14,11,1,1,2711.01783342593,2916.199221051309,205.1813876253791,575.0,645.0,70.0,106.0,117.0,11.0,55.0,55.0,0.0,0.0,3.0,3.0
27182954,T4,11,5,7,30,45,True,313.36525754545454,339.6544746363636,26.289217090909062,289.18138799999997,1025.9069381269073,14,11,1,1,2711.01783342593,2916.199221051309,205.1813876253791,575.0,645.0,70.0,106.0,117.0,11.0,55.0,55.0,0.0,0.0,3.0,3.0
27182954,T6,11,5,6,30,30,True,313.36525754545454,313.36525754545454,0.0,0.0,0.0,0,0,0,0,2711.01783342593,2711.01783342593,0.0,575.0,575.0,0.0,106.0,106.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0
27182955,T2,12,7,7,45,25,True,241.92054399999998,267.87787175,25.95732775000002,311.48793300000034,1177.4396658208134,15,16,-5,-5,2150.046527967779,2385.534461131942,235.48793316416277,570.0,645.0,75.0,105.0,121.0,16.0,60.0,60.0,0.0,18.0,3.0,-15.0
27182955,T4,12,7,7,45,25,True,241.92054399999998,267.87787175,25.95732775000002,311.48793300000034,1177.4396658208134,15,16,-5,-5,2150.046527967779,2385.534461131942,235.48793316416277,570.0,645.0,75.0,105.0,121.0,16.0,60.0,60.0,0.0,18.0,3.0,-15.0
27182955,T6,12,7,7,45,25,True,241.92054399999998,267.87787175,25.95732775000002,311.48793300000034,1177.4396658208134,15,16,-5,-5,2150.046527967779,2385.534461131942,235.48793316416277,570.0,645.0,75.0,105.0,121.0,16.0,60.0,60.0,0.0,18.0,3.0,-15.0
27182956,T2,13,7,7,25,35,True,242.98985507692308,250.00477638461538,7.014921307692305,91.1939769999999,765.9698831306014,-10,-12,0,0,2333.8681160037363,2487.062092629857,153.19397662612073,640.0,590.0,-50.0,120.0,108.0,-12.0,65.0,65.0,0.0,0.0,0.0,0.0
27182956,T4,13,7,7,25,35,True,242.98985507692308,250.00477638461538,7.014921307692305,91.1939769999999,765.9698831306014,-10,-12,0,0,2333.8681160037363,2487.062092629857,153.19397662612073,640.0,590.0,-50.0,120.0,108.0,-12.0,65.0,65.0,0.0,0.0,0.0,0.0
27182956,T6,13,7,7,25,35,True,242.98985507692308,250.00477638461538,7.014921307692305,91.1939769999999,765.9698831306014,-10,-12,0,0,2333.8681160037363,2487.062092629857,153.19397662612073,640.0,590.0,-50.0,120.0,108.0,-12.0,65.0,65.0,0.0,0.0,0.0,0.0
27182957,T2,14,9,7,35,45,True,242.57506092857145,245.95700842857144,3.3819474999999954,47.34726499999988,96.7363264449832,5,-3,2,2,2626.0508529369326,2645.398118225928,19.34726528899546,590.0,615.0,25.0,110.0,107.0,-3.0,70.0,70.0,0.0,0.0,6.0,6.0
27182957,T4,14,9,7,35,45,True,242.57506092857145,245.95700842857144,3.3819474999999954,47.34726499999988,96.7363264449832,5,-3,2,2,2626.0508529369326,2645.398118225928,19.34726528899546,590.0,615.0,25.0,110.0,107.0,-3.0,70.0,70.0,0.0,0.0,6.0,6.0
27182957,T6,14,9,7,35,45,True,242.57506092857145,245.95700842857144,3.3819474999999954,47.34726499999988,96.7363264449832,5,-3,2,2,2626.0508529369326,2645.398118225928,19.34726528899546,590.0,615.0,25.0,110.0,107.0,-3.0,70.0,70.0,0.0,0.0,6.0,6.0
27182958,T2,15,4,7,40,15,True,281.72342206666667,268.51469026666666,-13.20873180000001,-198.1309769999998,-1230.6548896619406,6,15,1,1,3421.8513314716256,3175.7203535392355,-246.13097793239012,625.0,655.0,30.0,104.0,119.0,15.0,75.0,75.0,0.0,0.0,3.0,3.0
27182958,T4,15,4,7,40,15,True,281.72342206666667,268.51469026666666,-13.20873180000001,-198.1309769999998,-1230.6548896619406,6,15,1,1,3421.8513314716256,3175.7203535392355,-246.13097793239012,625.0,655.0,30.0,104.0,119.0,15.0,75.0,75.0,0.0,0.0,3.0,3.0
27182958,T6,15,4,6,40,40,True,281.72342206666667,281.72342206666667,0.0,0.0,0.0,0,0,0,0,3421.8513314716256,3421.8513314716256,0.0,625.0,625.0,0.0,104.0,104.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0
27182959,T2,16,6,7,15,35,True,212.586603625,185.827479625,-26.759124000000014,-428.1459840000002,-2135.729921633407,1,-9,1,1,2651.3856581275722,2224.239673800893,-427.14598432667935,565.0,570.0,5.0,102.0,93.0,-9.0,80.0,80.0,0.0,3.0,6.0,3.0
27182959,T4,16,6,7,15,35,True,212.586603625,185.827479625,-26.759124000000014,-428.1459840000002,-2135.729921633407,1,-9,1,1,2651.3856581275722,2224.239673800893,-427.14598432667935,565.0,570.0,5.0,102.0,93.0,-9.0,80.0,80.0,0.0,3.0,6.0,3.0
27182959,T6,16,6,7,15,35,True,212.586603625,185.827479625,-26.759124000000014,-428.1459840000002,-2135.729921633407,1,-9,1,1,2651.3856581275722,2224.239673800893,-427.14598432667935,565.0,570.0,5.0,102.0,93.0,-9.0,80.0,80.0,0.0,3.0,6.0,3.0
27182960,T2,10,7,7,0,35,True,322.70181779999996,321.6043065,-1.097511299999951,-10.975112999999965,320.1244333533432,-12,-12,-1,-1,2415.018178122936,2479.043064793605,64.02488667066882,640.0,580.0,-60.0,119.0,107.0,-12.0,50.0,50.0,0.0,3.0,0.0,-3.0
27182960,T4,10,7,7,0,35,True,322.70181779999996,321.6043065,-1.097511299999951,-10.975112999999965,320.1244333533432,-12,-12,-1,-1,2415.018178122936,2479.043064793605,64.02488667066882,640.0,580.0,-60.0,119.0,107.0,-12.0,50.0,50.0,0.0,3.0,0.0,-3.0
27182960,T6,10,7,7,0,35,True,322.70181779999996,321.6043065,-1.097511299999951,-10.975112999999965,320.1244333533432,-12,-12,-1,-1,2415.018178122936,2479.043064793605,64.02488667066882,640.0,580.0,-60.0,119.0,107.0,-12.0,50.0,50.0,0.0,3.0,0.0,-3.0
27182961,T2,11,8,7,15,30,True,260.7460079090909,264.48847145454545,3.742463545454541,41.16709899999978,-384.16450736048137,20,18,0,0,2164.206087425547,2087.373185953451,-76.83290147209618,550.0,650.0,100.0,99.0,117.0,18.0,55.0,55.0,0.0,0.0,0.0,0.0
27182961,T4,11,8,7,15,30,True,260.7460079090909,264.48847145454545,3.742463545454541,41.16709899999978,-384.16450736048137,20,18,0,0,2164.206087425547,2087.373185953451,-76.83290147209618,550.0,650.0,100.0,99.0,117.0,18.0,55.0,55.0,0.0,0.0,0.0,0.0
27182961,T6,11,8,7,15,30,True,260.7460079090909,264.48847145454545,3.742463545454541,41.16709899999978,-384.16450736048137,20,18,0,0,2164.206087425547,2087.373185953451,-76.83290147209618,550.0,650.0,100.0,99.0,117.0,18.0,55.0,55.0,0.0,0.0,0.0,0.0
